"Doc/Sen Id","Mention Id","Sentence","Mention","Head","AFET Labels","Turk-General","Turk-Fine","Predict"
"wex/20110513/3/54/190:9",1,"He received his episcopal consecration on <a>XXXX</a> June 8 from Bishop Joseph Schrembs , with Bishops Michael James Gallagher and John Henry Tihen serving as co-consecrators .","the following","following","[]","['time']","['day', 'date', 'year']","['following']"
"wex/20110513/3/54/214:5",1,"He was effective but harsh in his treatment of settlers and outlaws in the disputed Neutral Ground between the Arroyo Hondo and the Sabine River and was recommended for but refused <a>XXXX</a> .","promotion","promotion","[]","['object']","['promotion']","['promotion']"
"wex/20110513/3/54/778:3",3,"Ofilius was educated by the jurist Servius Sulpicius Rufus and in <a>XXXX</a> became the tutor to the future jurists Quintus Aelius Tubero , Marcus Antistius Labeo and Gaius Ateius Capito .","turn Ofilius","Ofilius","[]","['time']","['year', 'date']","['ofilius']"
"wex/20110513/3/55/794:0",1,"Aurora Lucis Rutilat is one of the Ambrosian hymns , but <a>XXXX</a> is unknown .","its author","author","[]","['person', 'object']","['title']","['author']"
"wex/20110513/3/57/431:13",0,"The Convention was chaired by the Rt Hon Ian Sinclair MP , of the National Party of Australia with <a>XXXX</a> as Deputy Chairman .","the Hon Barry Jones AO MP of the Australian Labor Party","MP","[]","['person']","['politician']","['mp']"
"wex/20110513/3/58/996:22",0,"For the Mozartyear 2006 , an Airbus A320 was coated with a Mozart-Design , also an Airbus A340-300 was coated with an homage to the Vienna Philharmonic orchestra and a Boeing 737-600 was coated in <a>XXXX</a> .","a glacier-look for a Tyrol advertisement","glacier-look","[]","['object']","['paint']","['glacier-look']"
"wex/20110513/3/59/818:2",0,"<a>XXXX</a> is designed to be similar to Mazda 's Hofu plant , and is arranged as four squares .","The factory in Thailand","factory","[]","['object']","['plant']","['factory']"
"wex/20110513/3/59/975:1",0,"<a>XXXX</a> was founded in 1955 and licensed its first teleprompter , based on a patent by Jess Oppenheimer , in 1962 .","The company","company","[]","['organization']","['company', 'business']","['company']"
"wex/20110513/3/64/583:4",0,"In 1944 <a>XXXX</a> was one of the founders of the Young Leadership in Mapai and among of founders and first Director of HaKfar HaYarok .","he","he","[]","['person']","['leader', 'founder']","['he']"
"wex/20110513/3/67/499:33",0,"Ayiesha Woods performed at <a>XXXX</a> , including Creation East , Creation West , and Lifefest , as well as the 2008 Christian Music Boat Cruise .","several major Christian music festivals over the next few months","festivals","[]","['event']","['concert']","['festival']"
"wex/20110513/3/67/692:6",0,"<a>XXXX</a> is called a Mallku which means , literally , Condor but is a title which can be roughly transliterated as prince .","The head of an Ayllu","head","[]","['person']","['animal', 'royalty']","['head']"
"wex/20110513/3/68/310:24",0,"At <a>XXXX</a> she was formulating the character design , many festivals were going on in Osaka , Japan where Key is located .","the time","time","[]","['place']","['country']","['time']"
"wex/20110513/3/69/938:0",0,"<a>XXXX</a> is a census-designated place -LRB- CDP -RRB- in Hill County , Montana , United States .","Azure","Azure","[]","['location', 'place']","['city']","['azure']"
"wex/20110513/3/70/4:15",0,"Within <a>XXXX</a> the Normans had secured the papacy and placed one of their own men on the papal throne , Pope Stephen IX .","two years of Leo 's death","years","[]","['time']","['year', 'date']","['year']"
"wex/20110513/3/70/905:0",2,"Baba ' baba is a village in the administrative district of Gmina Skrwilno , within <a>XXXX</a> .","Rypin County , Kuyavian-Pomeranian Voivodeship , in north-central Poland","County","[]","['location']","['state', 'county']","['county']"
"wex/20110513/3/71/838:0",1,"'' Baby Blue '' is a song recorded by the rock/pop band Badfinger for inclusion on their 1971 album , '' <a>XXXX</a> Up . ''","Straight","Straight","[]","['music']","['album']","['straight']"
"wex/20110513/3/72/93:11",2,"Bieber performed the song <a>XXXX</a> , including Saturday Night Live , and the ninth season of American Idol .","several times","times","[]","['object']","['singer']","['time']"
"wex/20110513/3/73/540:2",4,"The album was released over three years after The Beginning of the End , and by <a>XXXX</a> this album was released group founder Juvenile had left the group , leaving UTP as a duo consisting of Wacko and Skip .","the time","time","[]","['object']","['year', 'date']","['time']"
"wex/20110513/3/75/106:37",1,"When Olivia , Peter , and Walter are en route to <a>XXXX</a> at the building , the shots of them in the SUV were just shots of them driving back and forth on the 59th Street Bridge .","the climax","climax","[]","['location', 'place']","['area']","['climax']"
"wex/20110513/3/75/121:15",0,"<a>XXXX</a> also visited France , Spain , Belgium , Switzerland , Germany , Egypt and Jerusalem .","Cartan","Cartan","[]","['person']","['traveler', 'politician']","['cartan']"
"wex/20110513/3/75/240:23",0,"When <a>XXXX</a> was mooted by Darwin and Wallace in their 1858 papers to the Linnaean Society , both Powell and his young friend William Henry Flower thought that natural selection made creation rational .","the idea of natural selection","idea","[]","['person']","['scientist']","['idea']"
"wex/20110513/3/77/191:52",2,"On 8 November 2004 , as part of a general US and Iraqi assault against Fallujah , <a>XXXX</a> closed the airport for 48 hours with the stated reason of preventing insurgents from leaving the country .","Iraqi Prime Minister Allawi","Allawi","[]","['organization']","['government']","['allawi']"
"wex/20110513/3/77/560:3",0,"<a>XXXX</a> won in the 29 Bagodar assembly constituency defeating Nagendra Mahato representing Jharkhand Vikas Morcha -LRB- Prajatantrik -RRB- in 2009 and Jharkhand Mukti Morcha in 2005 .","Binod Kumar Singh of CPI -LRB- ML -RRB- L","Singh","[]","['person']","['politician']","['singh']"
"wex/20110513/3/78/285:12",2,"The Nawabs of Bahawalpur originally came from Sindh and claimed <a>XXXX</a> from the Abbasid caliph of Baghdad ; they formed a princely state and assumed independence in 1802 .","descent","descent","[]","['location']","['territory']","['descent']"
"wex/20110513/3/80/496:1",3,"Located 320kmon inland from Hudson Bay , <a>XXXX</a> is near the nation 's geographical centre , and is notable for being the Canadian Arctic 's sole inland community .","it","it","[]","['place']","['area']","['it']"
"wex/20110513/3/82/402:6",2,"The Queen Anne Style house at 73 Mansion is right on <a>XXXX</a> , and next to it is the Poughkeepsie post office .","the corner -LRB- it was excluded from the district because it was a different size and shape from the Balding houses -RRB-","corner","[]","['location', 'place']","['street', 'landmark']","['corner']"
"wex/20110513/3/85/964:35",2,"Both Step Up and its sequel Step Up 2 <a>XXXX</a> are set in Baltimore .","the Streets","Streets","[]","['object']","['movie']","['streets']"
"wex/20110513/3/86/77:10",1,"The murder of three men of the Baltische Landeswehr led to the coup d'etat of April 16 , 1919 , by <a>XXXX</a> .","the proclamation of the Government of a Lutheran clergyman , Andrievs Niedra","proclamation","[]","['organization']","['political_party']","['proclamation']"
"wex/20110513/3/86/483:82",1,"<a>XXXX</a> has an unmanned railway station with hourly direct trains to Preston , Lytham St Annes , Blackpool South , Blackburn , Accrington and Burnley and various stations in between .","The village","village","[]","['location', 'place']","['city', 'region', 'town']","['village']"
"wex/20110513/3/88/922:341",1,"Muslims are often either assimilated entirely by the Thai or live in <a>XXXX</a> .","remote parts of the city such as the Nong Chok district where traditional Thai Muslims still live","parts","[]","['location']","['fear', 'area']","['part']"
"wex/20110513/3/89/619:0",0,"<a>XXXX</a> is a district of the Amanat Al Asimah Governorate , Yemen .","Bani Al Harith District","District","[]","['place']","['district']","['district']"
"wex/20110513/3/93/422:6",0,"Barau 's Petrel ranges across <a>XXXX</a> to Western Australia and Indonesia .","the Indian Ocean from Reunion","Ocean","[]","['place']","['country']","['ocean']"
"wex/20110513/3/93/951:1",0,"She won <a>XXXX</a> in the women 's singles event at the 1958 FIL World Luge Championships in Krynica , Poland .","the bronze medal","medal","[]","['object']","['medal']","['medal']"
"wex/20110513/3/93/998:6",0,"<a>XXXX</a> was also a member of the Compass Players , the first ongoing improvisational theatre troupe in the United States , directed by Paul Sills , to whom she was married at this time .","She","She","[]","['person']","['player']","['she']"
"wex/20110513/3/93/999:4",2,"<a>XXXX</a> later attended Villanova University , the Urban Theology Unit in Sheffield , England , and also graduated from the Pennsylvania Foundation for Pastoral Counseling .","Harris","Harris","[]","['person']","['student']","['harris']"
"wex/20110513/3/94/423:7",2,"Serra covered a wide range of stories , from the death of Pope John Paul II in Rome , to <a>XXXX</a> .","the Michael Jackson trial in California","trial","[]","['event']","['incident']","['trial']"
"wex/20110513/3/95/239:4",3,"Owens-Kirkpatrick served at Deputy Chief of Mission at the U.S. embassies in <a>XXXX</a> .","Barbados and the West Indies","Barbados","[]","['place']","['area']","['barbados']"
"wex/20110513/3/96/122:10",1,"At different times during the Civil War , <a>XXXX</a> held their headquarters within the district .","commanders from both armies","commanders","[]","['organization']","['group']","['commander']"
"wex/20110513/3/96/236:13",2,"It is a shy species , but on Trinidad and Tobago it is much tamer , and will come to feeders and take <a>XXXX</a> from tables .","food","food","[]","['object']","['food']","['food']"
"wex/20110513/3/96/406:3",3,"In 1996 Mons joined the European Commission as a Seconded National Expert with <a>XXXX</a> .","the task to develop and support international scientific networks , especially with developing countries as partners","task","[]","['person']","['company']","['task']"
"wex/20110513/3/96/576:33",2,"The title comes from a song in <a>XXXX</a> musical Do I Hear a Waltz ?","the Richard Rodgers/Stephen Sondheim","Sondheim","[]","['object']","['broadway', 'album']","['sondheim']"
"wex/20110513/3/97/139:7",3,"The film was screened at <a>XXXX</a> , including the Moscow International Film Festival , the Munich Film Festival , the Warsaw International Film Festival , and the Cleveland International Film Festival , but never received a theatrical release .","several film festivals","festivals","[]","['place']","['festival']","['festival']"
"wex/20110513/3/98/538:14",1,"The Aire and Calder proposed to pump <a>XXXX</a> for the canal from the River Calder , using steam-driven pumps at Agbrigg , Walton and Barugh .","all the water","water","[]","['object']","['water', 'natural_resource', 'liquid']","['water']"
"wex/20110513/3/98/735:36",1,"<a>XXXX</a> became one of most important rulers of the state , founding numerous institutions , including the Bank of Baroda on 20 July 1908 .","The Maharajah of Baroda , Sir Sayajirao Gaekwad III ,","Maharajah","[]","['person']","['ruler']","['maharajah']"
"wex/20110513/4/0/789:19",3,"Levy performed on two tracks on Long Beach Dub All Stars 1999 album Right Back , and also played <a>XXXX</a> with the band .","a few shows","shows","[]","['object']","['musical_instrument']","['show']"
"wex/20110513/4/1/32:270",2,"Peter Purves , the sixth presenter of Blue Peter also lived and worked in <a>XXXX</a> for a time .","Barrow","Barrow","[]","['location', 'place']","['city', 'country', 'town']","['barrow']"
"wex/20110513/4/1/635:10",3,"He led the Reds to a central division title and the 1995 National League Championship Series , where <a>XXXX</a> batted .389 , as they lost to the eventual champion Atlanta Braves .","he","he","[]","['person']","['player', 'baseball_player', 'athlete']","['he']"
"wex/20110513/4/2/46:7",4,"He spent time in NFL Europe , where he played for <a>XXXX</a> .","the Scottish Claymores","Claymores","['/organization/sports_team', '/organization']","['object']","['team']","['claymores']"
"wex/20110513/4/4/387:11",0,"The Royals played <a>XXXX</a> at the ballpark on March 4 , 1988 in front of 3,281 who saw them lose 9-7 to the Houston Astros .","their first spring training game","game","[]","['event', 'organization']","['game', 'team']","['game']"
"wex/20110513/4/4/609:1",0,"Previously <a>XXXX</a> was Mayor of Schiermonnikoog -LRB- 1976-1983 -RRB- and Voorburg -LRB- 1983-1996 -RRB- as well as acting Mayor of Lansingerland -LRB- 2007 -RRB- and Kaag en Braassem -LRB- 2009 and 2010 -RRB- .","he","he","[]","['person']","['politician']","['he']"
"wex/20110513/4/5/534:94",0,"Sacristy frescoes by <a>XXXX</a> Puglia , Saint Cajetan holding the Holy Child , by Bernini .","Passignano and Giuseppe","Passignano","[]","['person']","['artist']","['passignano']"
"wex/20110513/4/5/599:11",0,"<a>XXXX</a> was laid by Pope Gregory IX on 17 July 1228 , although construction may already have been begun .","The foundation stone","stone","[]","['object']","['stone', 'foundation']","['stone']"
"wex/20110513/4/7/576:11",3,"The island is connected by several ferry services to <a>XXXX</a> , including Bintan , Karimun , Singapore and Johor Bahru -LRB- Malaysia -RRB- ; the trip to Singapore takes less than one hour .","nearby cities","cities","[]","['place']","['country']","['city']"
"wex/20110513/4/7/853:10",2,"After <a>XXXX</a> , the BATDIV was replaced by the Task Group -LRB- TG -RRB- as the operational wartime unit .","the Pearl Harbor attack","attack","['/event/natural_disaster', '/event/military_conflict', '/event']","['event']","['date', 'war']","['attack']"
"wex/20110513/4/8/585:1",6,"Born in Ijebu - Igbo , Ogun State , <a>XXXX</a> popularized the Islamic-inspired , Yoruba genre by playing at concerts and parties throughout Yorubaland , and was the first waka singer to wax an album .","she","she","[]","['person']","['musician']","['she']"
"wex/20110513/4/10/419:4",2,"<a>XXXX</a> proved otherwise ; Dupont found the invasion of Andalusia 's hostile countryside more than his small corps could accomplish and withdrew from Cordoba in July , retracing his steps to the north of the province to await reinforcements .","Events","Events","[]","['person']","['historian']","['events']"
"wex/20110513/4/10/794:0",0,"<a>XXXX</a> is a sculpture on the Victoria Embankment overlooking the River Thames in central London , England which pays tribute to those who took part in the Battle of Britain during World War II .","The Battle of Britain Monument in London","Battle","[]","['object']","['sculpture']","['battle']"
"wex/20110513/4/11/449:16",1,"Camped nearby at <a>XXXX</a> was a detachment of the British British 80th Regiment of Light Armed Foot -LRB- or possibly the 18th Regiment of FootNovember 2010 -RRB- from Fort Grey .","Lewiston","Lewiston","['/location/city', '/location']","['location', 'place']","['city', 'landmark']","['lewiston']"
"wex/20110513/4/13/583:367",3,"British troops were stationed in <a>XXXX</a> from 1875 to the end of the Second World War in 1945 and Ali 's successors were reduced to puppets of British imperial policy .","Egypt","Egypt","[]","['place']","['city']","['egypt']"
"wex/20110513/4/13/868:28",0,"These forces were augmented by Urquiza 's , with <a>XXXX</a> ; with the majority of these forces being cavalry .","people from Entre Rios , Corrientes and Santa Fe provinces plus some porteno emigrants","people","[]","['object']","['soldier']","['people']"
"wex/20110513/4/13/903:199",2,"As the army marched toward Harrodsburg , <a>XXXX</a> were forced to leave 900 wounded men behind .","they","they","[]","['person', 'group']","['army']","['they']"
"wex/20110513/4/14/15:2",3,"<a>XXXX</a> was in fact two separate engagements , one at Pontvallain and a smaller one at the nearby town of Vaas ; they are sometimes named as separate battles .","The battle","battle","[]","['event']","['battle']","['battle']"
"wex/20110513/4/14/452:29",0,"While Hawkins accused <a>XXXX</a> for not honouring the truce , Almanza 's only intention was to hold his authority and the Spanish monopoly in West Indies .","the Spaniards of treason","Spaniards","[]","['person']","['politician']","['spaniards']"
"wex/20110513/4/14/733:13",1,"Moreover , <a>XXXX</a> had come of age and he was a pretender to the throne being a son of the former king Canute II of Sweden .","Holmger Knutsson","Knutsson","[]","['person']","['prince', 'king', 'royalty']","['knutsson']"
"wex/20110513/4/15/138:7",1,"In the 12th century BCE , they invaded <a>XXXX</a> from the eastern Mediterranean , surging through the Hittite Empire , which they destroyed and plundered its capital Hattusha .","the Middle East","East","[]","['place']","['region', 'country']","['east']"
"wex/20110513/4/15/165:44",5,"The Spaniards under de Espana drove through the first French parallel to engage one of General Jean-Baptiste Girard 's brigades and were only driven back when Mortier sent <a>XXXX</a> to Girard 's aid .","several battalions","battalions","[]","['person']","['general']","['battalion']"
"wex/20110513/4/15/512:22",1,"Napoleon 's naval plan in 1805 was for the French and Spanish fleets in the Mediterranean and Cadiz to break through the blockade and join <a>XXXX</a> in the Caribbean .","forces","forces","[]","['person']","['navy']","['force']"
"wex/20110513/4/15/891:22",2,"Encouraged by the French Republic , a republican uprising in the Swiss cantons led to <a>XXXX</a> .","the overthrow of the Swiss Confederation and the establishment of the Helvetic Republic","overthrow","[]","['event']","['chaos']","['overthrow']"
"wex/20110513/4/16/228:4",1,"Produced in 2004 by <a>XXXX</a> , and starring the original cast from the 2003 miniseries , it began airing in the United Kingdom and Ireland on October 18 , 2004 .","David Eick and Ronald D. Moore","Eick","[]","['person']","['company', 'producer']","['eick']"
"wex/20110513/4/17/649:20",3,"Blues singer Josh White was also a cast member , and later invited Rustin to join <a>XXXX</a> .","his band , '' Josh White and the Carolinians ''","band","[]","['group']","['band']","['band']"
"wex/20110513/4/17/987:34",0,"<a>XXXX</a> is a central character in the Robert E. Howard story Lord of Samarcand .","Bayezid -LRB- spelt Bayazid -RRB-","Bayezid","[]","['person']","['character']","['bayezid']"
"wex/20110513/4/18/607:2",0,"It was depopulated during the 1948 War on May 25 , 1948 by <a>XXXX</a> .","the Palmach 's First Battalion in Operation Yiftach","Battalion","[]","['person']","['country']","['battalion']"
"wex/20110513/4/21/181:113",0,"Beamish was influential on the Black Country Living Museum , Blists Hill Victorian Town and , in <a>XXXX</a> , more widely in the museum community and is a significant educational resource locally .","the view of museologist Kenneth Hudson","view","[]","['place']","['town', 'city']","['view']"
"wex/20110513/4/21/473:3",0,"The wind energy facility is located in the Pocono Mountain region of Northeastern Pennsylvania , less than 10 miles southeast of Wilkes-Barre near <a>XXXX</a> .","the village of Bear Creek","village","[]","['place']","['city']","['village']"
"wex/20110513/4/25/39:3",2,"Her mother , Diane Whitley , had spent <a>XXXX</a> as an actress and was encouraged to go into writing through her playwright husband Dave Simpson .","several years","years","[]","['time']","['time', 'year']","['year']"
"wex/20110513/4/29/569:40",4,"Despite his critically acclaimed performance on stage , Lugosi was not the Universal Pictures first choice for the role of Dracula when <a>XXXX</a> optioned the rights to the Deane play and began production in 1930 .","the company","company","[]","['person', 'organization']","['company', 'studio', 'director']","['company']"
"wex/20110513/4/30/403:0",0,"<a>XXXX</a> was an Irish Sea ferry company that operated a passenger and freight roll-on/roll-off service between Northern Ireland and England .","Belfast Car Ferries","Ferries","[]","['organization']","['company', 'business']","['ferries']"
"wex/20110513/4/30/696:155",2,"In the Herge Studio worked French authors like <a>XXXX</a> , and Swiss author Derib worked for years in the Studio Peyo .","Jacques Martin","Martin","['/person/artist', '/person']","['person']","['author', 'writer']","['martin']"
"wex/20110513/4/31/385:2",3,"The track '' Fo ' Sho ' '' was done with <a>XXXX</a> and was Sheard 's first release after her near death experience .","labelmate Karen Clark-Sheard","Clark-Sheard","['/person/actor', '/person/artist', '/person']","['person']","['singer', 'rapper']","['clark-sheard']"
"wex/20110513/4/35/318:0",2,"Benburb Football Club are a Scottish football club , based in <a>XXXX</a> .","Govan , Glasgow","Glasgow","[]","['location']","['state', 'city']","['glasgow']"
"wex/20110513/4/35/588:0",1,"Benjamin '' <a>XXXX</a> is a fictional character from the long-running Channel 4 soap opera Hollyoaks , played by Marcus Patric .","Ben '' Davies","Davies","[]","['person']","['character']","['davies']"
"wex/20110513/4/35/824:19",5,"Twenty-one years later , on November 24 , 2007 , during a game between University of Maryland and North Carolina State University , <a>XXXX</a> called a personal foul , saying , '' He was giving him the business .","ACC referee Ron Cherry","Cherry","[]","['person']","['referee', 'official']","['cherry']"
"wex/20110513/4/36/14:26",0,"In the late hours of January 4 , and early hours of January 5 , Te Kooti and a large number of his party escaped by tying blankets and flax ropes together and letting themselves down <a>XXXX</a> .","this unguarded section of cliff","section","[]","['object']","['structure', 'building', 'wall']","['section']"
"wex/20110513/4/36/583:95",4,"Soon before Way to Normal was released , Folds announced that <a>XXXX</a> planned to record an album with English author Nick Hornby , with Hornby writing the lyrics and Folds writing the music .","he","he","[]","['organization']","['group']","['he']"
"wex/20110513/4/36/759:2",1,"The Government of Assam under the leadership of Chief Minister Bimala Prasad Chaliha passed a circular to make Assamese mandatory throughout <a>XXXX</a> .","the state of Assam","state","[]","['event', 'place']","['year', 'country']","['state']"
"wex/20110513/4/36/766:62",2,"Among <a>XXXX</a> , the Bengalis were relatively quick to adapt to the British rule and actually use its principles -LRB- such as the judiciary and the legislature -RRB- in the subsequent political struggle for independence .","the various Indian cultures","cultures","[]","['person']","['group']","['culture']"
"wex/20110513/4/36/936:21",0,"Grieve departed the Chicago Cubs in the 2004-2005 offseason as <a>XXXX</a> ; he eventually signed with the Pittsburgh Pirates as a non-roster invitee to 2005 spring training .","a free agent","agent","['/broadcast_program']","['event']","['player']","['agent']"
"wex/20110513/4/37/254:4",0,"<a>XXXX</a> came on 16 August 2008 for Bristol Rovers in a League One match against Brighton & amp ; Hove Albion , when he came on as a 72nd minute substitute for Darryl Duffy .","Hunt 's debut in senior football","debut","[]","['event']","['player']","['debut']"
"wex/20110513/4/37/636:8",2,"When <a>XXXX</a> became Chancellor of Austria early in 2000 he made Ferrero-Waldner his Minister for Foreign Affairs , a position she held until October 2004 , when she was succeeded by Ursula Plassnik .","Wolfgang Schussel","Schussel","['/person/politician', '/person']","['person']","['politician', 'chancellor']","['schussel']"
"wex/20110513/4/40/56:13",2,"<a>XXXX</a> is currently represented by Vapor Music Group , a large international creative firm operating out of Toronto , and currently owns and operates their production and recording facilities in Chicago .","Jordan","Jordan","[]","['person', 'object']","['musician', 'artist']","['jordan']"
"wex/20110513/4/40/217:54",0,"On November 6 , 2007 , <a>XXXX</a> announced an investigation of Hinn 's ministry by the United States Senate Committee on Finance .","United States Senator Chuck Grassley of Iowa","Grassley","[]","['person']","['official']","['grassley']"
"wex/20110513/4/40/326:21",4,"In addition to his performances with the Prague Opera , <a>XXXX</a> also occasionally worked as freelance artist , notably making guest appearances at La Fenice , Deutsche Oper Berlin , De Nederlandse Opera , the Finnish National Opera , and the Vienna State Opera .","Blachut","Blachut","[]","['person']","['artist', 'singer']","['blachut']"
"wex/20110513/4/41/281:1",2,"In 1925 , as the marque foundered , Bentley Boy Woolf Barnato bought <a>XXXX</a> , leading to the creation of the famous supercharged Bentley Blower car .","the company","company","[]","['object']","['car']","['company']"
"wex/20110513/4/41/962:9",1,"He was re-elected in 1973 , by which time Gahal had merged into <a>XXXX</a> -RRB- , but lost his seat in the 1977 elections .","Likud","Likud","['/government', '/organization', '/government/political_party']","['group', 'place']","['political_party']","['likud']"
"wex/20110513/4/43/178:39",2,"In 2004 , <a>XXXX</a> went to Giants Stadium to play archrival Don Bosco Prep and won the state championship with a 13-10 victory , thanks in large part to the heroics of Brian Cushing .","the team","team","[]","['person']","['player', 'athlete']","['team']"
"wex/20110513/4/47/509:106",0,"Kosar also purchased <a>XXXX</a> in the Arena Football League 's Las Vegas Gladiators in 2007 and announced that the team would move to Cleveland and play under the name Cleveland Gladiators .","a minority share","share","[]","['object']","['stock']","['share']"
"wex/20110513/4/48/20:15",1,"The property , just north of Lake Oswego , included springs and creeks , a ravine , a meadow , and a cattail marsh , and was partly covered with <a>XXXX</a> .","second-growth Douglas-fir","Douglas-fir","['/living_thing']","['object']","['moss', 'plant']","['douglas-fir']"
"wex/20110513/4/48/293:22",1,"To this , <a>XXXX</a> added the European Heavyweight Championship in 1949 by defeating Felix Miquet .","he","he","[]","['person']","['sportsman']","['he']"
"wex/20110513/4/48/883:10",1,"In October 1917 , <a>XXXX</a> was promoted -LRB- temporarily -RRB- to the rank of major and appointed Officer Commanding No. 7 Squadron , a position he held for the remained of the War .","Sutton","Sutton","[]","['person']","['soldier']","['sutton']"
"wex/20110513/4/49/304:3",0,"<a>XXXX</a> is the former Senior Vice President of Software Engineering at Apple Inc , a position he held from 1997 to 2011 .","He","He","[]","['person']","['vice_president']","['he']"
"wex/20110513/4/50/964:0",1,"<a>XXXX</a> is a 2011 TV movie that was released on March 12 , 2011 starring Jerry Trainor as Quincy and Jennette McCurdy as Chris '' Prodigy '' Saunders , two stars from the hit Nickelodeon show iCarly .","Best Player","Player","[]","['entertainment']","['cinema', 'movie', 'film']","['player']"
"wex/20110513/4/50/997:23",0,"By <a>XXXX</a> , effective copyright laws existed , at least in England , and many authors depended heavily on their income from their large royalties .","the time of Byron and Sir Walter Scott","time","[]","['time']","['year', 'date']","['time']"
"wex/20110513/4/53/540:4",3,"After that , Whiting played through 1952 for the Grand Rapids Chicks , Fort Wayne Daisies , Chicago Colleens , South Bend Blue Sox , Kalamazoo Lassies and Battle Creek Belles , for whom <a>XXXX</a> played at first base and outfield and also caught .","she","she","[]","['person']","['baseball_player', 'sportsman', 'athlete']","['she']"
"wex/20110513/4/54/14:1",1,"After the end of ELO in 1986 , he founded <a>XXXX</a> without the original ELO singer-songwriter , Jeff Lynne .","ELO Part II","II","[]","['object', 'organization']","['group', 'band']","['ii']"
"wex/20110513/4/57/702:19",1,"According to John Holt he was an ethnic Tamil from the Eastern part of the Island , whereas other sources mention that he may have come from Malabar region or Tulunadu in <a>XXXX</a> .","modern India","India","['/person/artist', '/people/ethnicity', '/location/country', '/location', '/people', '/person']","['place']","['area', 'country']","['india']"
"wex/20110513/4/58/844:21",0,"In 701 BCE , <a>XXXX</a> negotiated with King Sennacherib of Assyria , as his army besieged Jerusalem .","King Hezekiah of Judah","Hezekiah","[]","['person']","['general', 'king']","['hezekiah']"
"wex/20110513/4/58/870:18",4,"The books of the Christian New Testament are widely agreed to have originally been written in Greek , specifically Koine Greek , even though some authors often included translations from <a>XXXX</a> .","Hebrew and Aramaic texts","texts","[]","['concept', 'object']","['language']","['text']"
"wex/20110513/4/59/512:64",1,"The state of North Dakota -LRB- USA -RRB- actually has <a>XXXX</a> for '' manufacture , sale , and safe operation of a motorcycle uponpublic highways .","minimum and maximum requirements on rake and trail","requirements","[]","['object']","['law']","['requirement']"
"wex/20110513/4/60/379:2",1,"Like <a>XXXX</a> , Saint Julian of Le Mans , Saint Veran , Saint Beatus of Thun , Saint Crescentinus , Saint Margaret of Antioch , Saint Martha , and Saint Leonard of Noblac .","Saint George","George","[]","['person']","['saint']","['george']"
"wex/20110513/4/60/844:43",2,"Directed by Mike Ockrent , and choreographed by Susan Stroman , <a>XXXX</a> opened on April 28 , 1996 .","it","it","[]","['event', 'object']","['film']","['it']"
"wex/20110513/4/61/400:60",0,"<a>XXXX</a> is currently working on his Spring 09 collection , which is being sponsored by the YKK Group .","Jay","Jay","[]","['person']","['professional', 'fashion_designer']","['jay']"
"wex/20110513/4/63/8:171",0,"<a>XXXX</a> then appeared at One Night Stand , attacking Tajiri , Super Crazy , and the Full Blooded Italians after their tag team match .","Big Show","Show","[]","['person']","['sportsman', 'wrestler']","['show']"
"wex/20110513/4/63/253:17",1,", Sal and Kurt Angle accompanied Rocco as he wrestled <a>XXXX</a> .","Front Line member Eric Young in the main event , which he lost after Young pinned him following a Death Valley driver","Young","[]","['person']","['wrestler']","['young']"
"wex/20110513/4/63/500:123",0,"jpgleft150pxthumbMahavir , as Guru folio from a manuscriptReligion in BiharF6F6F6 Vardhamana Mahavira , the 24th and the last Tirthankara of Jainism , was born in <a>XXXX</a> B.C. . A typical Bihari household would begin the day with religious devotion .","Vaishali around sizth century","Vaishali","[]","['time']","['date', 'year']","['vaishali']"
"wex/20110513/4/64/197:9",4,"<a>XXXX</a> join the Renfe , EuskoTren and FEVE train services and are heavily integrated by means of the Creditrans card to provide ease of movement in the city .","They","They","[]","['person']","['worker']","['they']"
"wex/20110513/4/64/676:17",0,"In just two seasons , <a>XXXX</a> had reached the Super Bowl , with Arnsparger fashioning what became known as the '' No-Name Defense . ''","the formerly moribund team","team","[]","['group']","['team']","['team']"
"wex/20110513/4/65/794:44",2,"In March 1988 , <a>XXXX</a> regrouped as The KLF and released their first singles under this moniker , '' Burn the Bastards '' and '' Burn the Beat '' .","the duo","duo","[]","['person', 'organization']","['group', 'band']","['duo']"
"wex/20110513/4/67/612:24",2,"This popular image of Nye has been parodied by numerous sources , including <a>XXXX</a> .","the webcomic xkcd and the satirical news organization The Onion","xkcd","[]","['person']","['authority']","['xkcd']"
"wex/20110513/4/68/104:10",0,"After Oral Roberts University -LRB- ORU -RRB- , in the 1992-1993 season , compiled a 5-22 record , the worst in its history , Self was hired as <a>XXXX</a> .","its head coach","coach","[]","['person']","['coach']","['coach']"
"wex/20110513/4/68/335:1",0,"As <a>XXXX</a> , he served in both the George H. W. Bush and Bill Clinton administrations under Directors of Central Intelligence Robert Gates , R. James Woolsey , Jr. and John M. Deutch .","Deputy Director of Central Intelligence","Director","[]","['person']","['official']","['director']"
